Date	AIG	AmerExp	ATT	Boeing	Disney	DuPont	GenMotor	HomeDepot	HP	IBM	JPMorgan	McDonald	Merck	Microsoft	Verison	Walmart
13-Feb-01	-0.005810641	-0.027502478	0.014470284	-0.002145923	-0.011247106	-0.007910529	-0.01124111	-0.012771678	0.036050666	0.011844023	-0.026889689	0.005797101	-0.013850416	0.003138486	-0.03693814	-0.020509872
14-Feb-01	-0.033234013	-0.003057325	-0.030056037	-0.007168459	0.040481766	0.034094034	0.014385151	-0.024285066	0.056739812	0.01458671	0.000870322	-0.024855908	-0.019194757	0.007430583	-0.001848429	-0.018786693
15-Feb-01	0.006875296	0.00485561	0	-0.002707581	-0.012540193	-0.017016751	-0.020356816	-0.036054896	-0.088401068	-0.015264466	-0.001521739	0.028444773	-0.010342084	-0.025621118	0.00787037	0.006980455
16-Feb-01	0	0.007629705	0.015231092	0.030950226	-0.0267014	-0.012713011	-0.010506654	0.025337838	-0.079401237	-0.030371305	0.017200087	0.004310345	0.007877814	-0.024701195	-0.0202113	0.019805902
20-Feb-01	-0.023310572	-0.026249369	0.021986549	-0.026685393	0.011375042	-0.005205479	-0.020292591	-0.071075547	-0.016260163	-0.035783995	-0.039169521	0.00751073	0.01036848	0.006535948	-0.04758556	-0.05981744
21-Feb-01	-0.038934426	-0.04380508	-0.02606935	0.018037518	-0.015878267	0.020380061	-0.00650289	-0.023308842	-0.007905138	0.012916908	-0.052127423	-0.025204118	-0.012788128	-0.019074675	0	-0.010121876
22-Feb-01	0.009155901	0.012198428	0.03014553	0.005315379	-0.022857143	-0.029149798	0.016969697	0.000259403	0.00760594	-0.045013323	0.020211516	0.013109978	-0.007996162	0.028547787	0.002215112	0.011686144
23-Feb-01	-0.014541387	0.008837708	0.016145308	0.018681706	0.036463708	0.059216013	0.047914184	0.093360996	0	0.012456403	-0.026030868	0.001797268	0.029179429	0.049477072	0.037328094	0.015676568
26-Feb-01	0.007945516	0.006636581	0.011668322	0.015051903	-0.020577498	-0.00656168	-0.017060965	0.019449715	-0.046369518	-0.025688976	0.031929991	-0.007893793	0.007362155	-0.003066309	-0.001893939	-0.001421608
27-Feb-01	0.038288288	0.005274262	0.005644172	-0.023521391	0.006438495	-0.012153236	-0.023374219	-0.046998604	0.008669431	-0.026265279	-0.019482008	0.005786618	0.003576427	-0.006535948	-0.026565465	-0.017693716
28-Feb-01	-0.032899494	-0.034102833	-0.056857003	-0.041019375	-0.01986532	0.001069805	0.012322275	-0.0234375	0.005231689	0.06162465	-0.019869098	-0.021574973	-0.005577936	0.00619195	-0.021442495	-0.034989648
1-Mar-01	0.004361371	-0.020097773	-0.046313066	0.007462687	-0.011336311	0.022441892	0.00585206	0.001	0.017843866	-0.035375745	-0.011686144	-0.006615215	0.004985977	-0.045	0.022161355	0.012014589
2-Mar-01	0.001116625	0.017461197	0.023602821	0.030171635	-0.015635858	0.036582179	0.020013963	-0.002747253	0.029218408	0.025529328	-0.006756757	-0.012208657	-0.007751938	0.013290375	-0.028014616	-0.011235955
5-Mar-01	-0.002354691	-0.010623808	-0.024913862	0.003507541	0.007059654	-0.00705823	-0.007072781	-0.000751315	0.058197303	0.010372419	0.020894072	-0.01011236	-0.02609375	0.034976153	0	0.024442539
6-Mar-01	-0.013043478	-0.00688326	0.013318837	0.03180706	0.008412198	0.038588474	0.027573529	0.056641604	0.006036217	0.014665624	0.025702047	0.010215664	-0.035135569	0.020737327	-0.007518797	0.023231478
7-Mar-01	0.013593455	0.028001109	-0.044527897	0.009993225	-0.004518596	0.004155463	0.034436494	0.023244782	-0.021	-0.010117556	0.047795824	-0.015730337	0.005154639	-0.023702032	0.031060606	0.018613213
8-Mar-01	0.020613436	0.005393743	0.03396968	0.011739058	-0.004189944	-0.018743914	0.00843061	-0.004404265	-0.044603337	-0.067361044	-0.000221435	0.031582953	0.012076096	-0.043159923	-0.030614744	-0.01686747
9-Mar-01	-0.024577199	-0.038358369	-0.010046158	-0.068788331	-0.074333801	-0.034482759	-0.033869239	-0.055413271	-0.012473272	-0.038304979	-0.025692137	-0.011803762	-0.020431514	-0.083769634	-0.005811016	-0.048611111
12-Mar-01	-0.044280903	-0.054393305	-0.002468459	-0.006941972	0.018560606	-0.002569373	-0.008875083	0.015282228	0.057740888	0.030388539	-0.070697886	-0.030608436	-0.016352411	0.043516484	0.036086404	0.010304852
13-Mar-01	0.008874967	0.030383481	0.000824856	-0.042122244	-0.033469691	-0.036321484	-0.025520484	-0.025248847	-0.02081201	-0.034864125	0.042074364	-0.009241432	-0.013740458	-0.00379107	-0.046357616	-0.032936677
14-Mar-01	-0.03919793	-0.075579731	-0.062637363	-0.033121257	0.033859177	-0.016305801	-0.007351252	0.037858032	-0.008013937	0.006329805	-0.076995305	-0.009327633	0.029411765	-0.005496829	0.024691358	0.013843111
15-Mar-01	0.040258516	0.034066274	0.016705744	-0.04199729	-0.017119464	-0.015217391	0.002777135	-0.021598272	-0.084650509	-0.057152153	0.034333672	-0.0109847	-0.035087719	0.016156463	-0.015060241	-0.01928912
16-Mar-01	-0.009578048	-0.040730758	-0.015854713	0.042222222	0.017796289	0.030629139	0.028156012	0.005641403	0.088641596	0.027720267	-0.014998771	-0.027370091	0.008658009	-0.00460251	0.032874618	0.009723757
19-Mar-01	-0.012807109	0.015298158	0.021968366	-0.018026749	-0.039434524	-0.003212851	-0.01952862	-0.012926829	-0.039125837	-0.046446558	0.012980529	-0.004486134	-0.025236052	-0.029844472	-0.037749815	0.010505581
20-Mar-01	0.000661901	-0.038437884	-0.050157638	-0.020923806	0.01742835	-0.015310234	-0.03021978	-0.010872251	-0.002567865	0.008802817	-0.056678167	-0.022941417	-0.032581895	-0.04982669	-0.01974359	0.010396361
21-Mar-01	-0.020240773	-0.061080908	-0.01931201	-0.034475806	-0.014845832	-0.043371522	-0.022898961	-0.017736697	0.05663847	0.000232693	-0.056165099	-0.004612159	0.025669033	0.078431373	-0.002354172	-0.028938907
22-Mar-01	-0.004860924	-0.008514986	0.009846154	0.019210691	0.0312983	0.00142572	-0.003140855	-0.026703967	0.009049774	0.049552169	-0.032106283	-0.0210615	-0.010472133	0.047357294	0.020713162	0.014128035
23-Mar-01	0.004341927	0.060803847	0.033211456	0.046097111	0.003746722	0.022779043	0.030780417	0.042330807	0.015522594	0.020170675	0.071775808	-0.004733219	0.036412556	-0.008477998	0.022347804	0.042664345
26-Mar-01	0.0294515	0.026554404	-0.014450015	-0.004308656	0.045912654	0.011414254	-0.01269692	0.050889947	0.019701087	0.043020098	0.009605123	0.012105491	0.029768086	0.039087948	0.043969849	0.013778706
27-Mar-01	0.019947507	0.049526814	0.064332735	-0.003540519	-0.028907923	-0.022570878	-0.029054537	-0.005248092	-0.060626249	-0.051140506	0.029862579	0.001281504	0.020840336	-0.046238245	-0.058483755	-0.012561779
28-Mar-01	-0.000643335	-0.016230839	-0.039077875	0.017173312	-0.009187799	0.005350605	0.011282806	-0.013189448	0.010638298	0.006586169	-0.018732358	-0.002133106	-0.012676984	-0.003286771	0.021472393	0.019395203
29-Mar-01	-0.013389983	-0.00122212	0.030719719	-0.004269358	0.017804154	-0.024369748	-0.004608295	0.010449575	0.020350877	0.011995638	0.010460251	0.047883711	0.023011506	-0.012366035	0.022772773	-0.002250409
30-Mar-01	0.030666841	0.059957173	0.026397956	-0.012473202	-0.021865889	0.006603503	0.003411306	-0.012746513	-0.074965612	-0.015732759	0.044254658	0.00244798	-0.021841891	0.020450751	-0.012967947	0.002665573
2-Apr-01	0.03038744	-0.038383838	-0.019634956	-0.007302151	-0.031296572	-0.017398745	-0.021126761	0.001218027	-0.052416357	-0.045106197	-0.00669145	0.003256003	-0.019330112	-0.043762781	-0.021814576	-0.028629857
3-Apr-01	-0.033054805	-0.043517407	-0.014668547	0.000198807	0	0.030188679	0.021830811	-0.007055961	0.001569243	0.017771153	-0.067115768	-0.031643002	0.022939677	-0.026946108	0.027369488	0.013894737
4-Apr-01	-0.041936714	-0.044869783	0.02004008	0.039952296	0.036153846	0.049027895	0.026705511	0.039206077	0.121034078	0.067477751	-0.026745119	0.011311269	0.01744186	0.092747253	0.012333498	0.013289037
5-Apr-01	0.007693328	0.058147175	0.010384507	-0.014525994	0.01484781	-0.020145044	-0.016079451	-0.004244282	-0.06568833	-0.002638244	0.049464138	-0.003314002	0.008489796	-0.010056315	0.006822612	0.013934426
6-Apr-01	-0.011451889	-0.041601987	-0.02	0.015903801	0.003657644	0.019736842	0.016822879	-0.036230168	-0.008601346	-0.019892075	-0.049489395	0.009559435	0.020722033	0.017066233	0.016214908	-0.018391269
9-Apr-01	-0.004793609	0.011337868	0.001133787	0.051737304	0.022959184	0.049462366	0.010163082	0.019410319	0.046774802	0.031739177	0.000550964	0.016879374	0.004916733	0.044346784	0.015718028	0.010706197
10-Apr-01	0.01177415	0.027866752	-0.008210646	-0.011617353	-0.021375134	-0.012295082	-0.014974263	-0.035189202	0.014054054	-0.016323114	0.071310573	0.011336032	-0.015782828	0.006120888	-0.011488863	-0.012018741
11-Apr-01	-0.001190161	0.007478965	-0.041678561	0.023324151	0.016017474	0.013226141	-0.001900238	0.00374719	0.012082445	-0.012658228	0.033410434	-0.009607686	0.030468249	0.035741445	0.032258065	-0.010515464
12-Apr-01	0.010591818	0.019177235	-0.000297885	-0.012383345	0.002508062	-0.005630919	-0.001665873	-0.003733201	-0.020716292	0.005709976	0.013926884	0.005658852	-0.005135387	-0.022393539	-0.001608456	-0.012919358
16-Apr-01	-0.003275252	-0.016691958	0.019666269	0.014174087	0.028949249	-0.004633205	0.011680572	0.009992506	-0.024381499	0.030530262	0.002943341	0.012459807	0.022211794	0.01126549	0.01726122	0.003799873
17-Apr-01	0.012223975	0.011419753	0.02805377	0.011646658	0.063216395	0.026377036	0.059142319	0.088300767	0.090407938	0.068191268	-0.002934703	-0.001984915	-0.019127774	0.064240624	0.00678733	0.070872766
18-Apr-01	0.019348137	0.092462618	-0.033257533	-0.010981226	-0.000653381	-0.009322247	-0.001779755	0.010227273	0.018874284	0.074834566	0.082413539	0.011933174	-0.013104524	0.039776692	0.004494382	-0.004320503
19-Apr-01	0.020382166	0.008938547	-0.009114966	0.017729226	-0.016345211	-0.019582909	0.000891464	0.002924634	-0.024809792	0.003168855	-0.006118287	-0.000786164	-0.059437243	0.01409396	-0.008053691	-0.015187377
20-Apr-01	-0.032459426	-0.034053156	-0.032937685	-0.02533873	-0.04253905	-0.020233463	-0.013582721	-0.000448632	-0.023066486	-0.024638989	-0.020519836	-0.013768686	0.008571429	-0.010589014	-0.00293189	0.006408973
23-Apr-01	-0.012774194	-0.023789051	-0.018717398	0.011012818	-0.048247136	0.015091342	-0.008352144	-0.025359066	-0.05	0.00601462	-0.01047486	-0.004786598	-0.01049825	-0.010367893	-0.001809545	-0.03721393
24-Apr-01	-0.010064044	0.005871991	0.011569731	-0.007678571	0.078045222	-0.005216484	-0.000227635	0.022104536	-0.007309942	0.019315673	0.002117149	-0.004408818	0.019029976	0.031767489	0.044867437	0.011368334
25-Apr-01	0.01888038	0.008756567	0.027511592	0.01061724	0.02300406	0.032249607	-0.001821494	0.027934219	-0.042709867	-0.009655297	0.001643192	0.005636071	-0.000165262	-0.008188667	0.00563869	0.011240548
26-Apr-01	0.015161332	0.019386574	0.003008424	0.010327635	-0.018518519	0.00482601	-0.006158759	0.016874863	0.015769231	0.021594533	0.021560816	0.000800641	0.010743802	-0.029062087	0.003666163	0.031123686
27-Apr-01	0.010594843	0.043996594	0.023995201	0.003172365	-0.02190027	-0.022244692	-0.004360799	-0.020689655	0.001135933	-0.009097396	0.02775866	0.0036	0.004088307	0.00952381	-0.011173184	-0.020776166
30-Apr-01	0.013641531	-0.031810767	-0.021382542	0.026352776	0.009645195	0.001809721	0.005532503	0.045334507	0.00075643	0.029252925	-0.0375	0.014348346	-0.004723127	0.035714286	0.029335072	0.034027222
1-May-01	0.013457944	-0.00252738	0.042202933	0.008901061	0.023200273	0.004387097	0.026822558	-0.009052632	0.00718065	-0.026235243	0.015538033	0.01021611	-0.009163803	-0.005855563	0.003588769	-0.007742935
2-May-01	-0.008483954	0.023648649	-0.008328547	0	-0.009336445	-0.004110997	-0.009153829	-0.005736138	-0.037898687	-0.014728334	0.017355561	-0.008556982	0.00478943	-0.017670157	-0.019141775	0.000390168
3-May-01	0.006076389	-0.018151815	-0.013611352	0.007804547	-0.001682935	0.019349845	0.004506534	0.022222222	0.00624025	0.018959074	-0.011447811	-0.023538643	0.014628534	0.032311792	0	-0.001560062
4-May-01	0.019967953	0.032773109	0.008514386	0.003030303	0.002697235	-0.008858517	0.005607896	-0.010033445	-0.002325581	0.000357814	0.032470481	-0.002812374	0.006965819	0.009035173	0.018443062	-0.018359375
7-May-01	-0.001812689	-0.016273393	0.013100437	-0.001007049	-0.014122394	0.00102145	-0.007807272	0.018581081	-0.012432012	0.016811231	-0.027490653	-0.002014504	-0.006113256	0.009274065	-0.021688777	-0.001392758
8-May-01	-0.002300242	-0.042735043	-0.005747126	0.008400538	-0.02319236	0.003061224	-0.007194245	-0.029850746	-0.012195122	-0.006156011	-0.029624604	-0.008074283	0.011654257	-0.022813688	-0.032070598	-0.007371986
9-May-01	-0.001698823	0.007488479	-0.004913295	0.014661779	0.041201117	0.022380468	0.004076087	0.01517094	-0.015531661	-0.015219892	-0.010487066	0.024420024	-0.0104	-0.005836576	-0.007560596	0.0355279
10-May-01	-0.010210283	0.029731275	0.00929422	0.000985222	0.006036217	-0.013432836	-0.0180424	0.012839402	-0.014563107	-0.029382694	0.005652379	-0.010727056	-0.00759903	-0.008480104	-0.002240645	0.012599341
11-May-01	-0.010806828	-0.01332593	-0.009208633	0.010990814	-0.01	0.017145739	0.008727607	-0.01475478	-0.011083744	0.006665432	-0.022716628	0.030923695	0.009938091	-0.009868421	0.010554682	0.004594181
14-May-01	0.002979516	0.003376477	0.013069997	-0.002271621	0.004713805	-0.000743679	-0.007058288	0.019405189	-0.01951017	0.009104285	0.025880661	0.00038956	-0.010324246	-0.006644518	0.002666667	-0.043254573
15-May-01	0.007302884	-0.01346046	0.012614679	0.002439421	0.030831099	0.041428926	0.036459528	0.022139458	0.052921253	0.019502415	-0.007474889	-0.008956386	0.029013855	0.013043478	0.01662234	-0.006572396
16-May-01	0.021258294	0.05884025	0.035956965	0.030499676	0.013979194	0.020962363	0.003539823	0.015384615	0.155609168	-0.006257263	0.021887503	0.007072692	0.006336132	-0.014196104	-0.021146719	0.002004812
17-May-01	-0.010107087	0.001342282	-0.026783274	-0.006297229	0.00288554	-0.0104993	0	0.013556619	-0.034098817	0.020599082	-0.002533395	0.028872415	-0.015268377	-0.001004689	0.008017817	0.005402161
18-May-01	-0.002795673	-0.015013405	0.01881494	0.00491128	0.051470588	0.009195944	-0.012345679	0.012785208	0.030259366	0.013573065	-0.000692681	0.045885476	0	0.01005699	0.009279717	0.022288557
21-May-01	0.012676743	0.029667937	-0.011576626	-0.010089863	0.006384919	-0.006542056	0.0140625	-0.007185861	0.001748252	-0.008608696	0.026340111	0.001812908	-0.029731458	0.022236973	-0.004378284	0.006034651
22-May-01	-0.017453057	0.023526302	-0.014500837	-0.029304029	-0.040181269	-0.039040452	-0.030156284	-0.007042254	-0.039790576	-0.005174985	0.011931562	0.021353601	-0.014662273	-0.008766234	-0.013412489	-0.018575851
23-May-01	-0.01445547	-0.029442149	-0.01188455	-0.012141099	0.005665722	-0.0340186	0.025646845	0.015760441	0.017448201	0.018691589	-0.022024472	-0.008504607	-0.020230731	0.029151654	0.004011589	0.006900631
24-May-01	0.007458048	-0.002128792	0.005441008	-0.028732769	-0.01971831	-0.003293641	-0.005974773	-0.021916214	-0.001429082	-0.01505972	0.008644222	0.017155111	0.001365188	-0.01145767	0.001109878	-0.031916977
25-May-01	-0.003701419	-0.028533333	-0.017089148	0.003248974	-0.00063857	0.026182003	0.019145147	-0.033313504	0.005366726	-0.021441125	-0.01285521	-0.008081518	0.024710293	-0.008048938	0.010199557	0.000202265
29-May-01	-0.000990712	-0.021136426	0.019704433	-0.007670019	-0.025878594	-0.021798365	-0.021188292	-0.010871795	-0.045551601	-0.022719109	0.012794151	0.008147361	-0.01496757	-0.016228497	-0.009657594	0.005055612
30-May-01	-0.006446015	-0.003365115	-0.021312873	-0.002576434	-0.004919646	0.013167891	0.014059362	-0.01389465	0.016778523	-0.007534687	-0.014437176	-0.002108222	0.000675333	-0.000329924	0.015735816	0.005432596
31-May-01	-0.008109794	-0.00365785	0.018583043	0.033580162	0.003295979	-0.00699825	0.028829225	-0.000630915	-0.00220022	0.009721322	0.010986496	-0.013380282	0.016534503	0.016831683	-0.001963779	-0.00060036
1-Jun-01	-0.011194969	0.006212934	-0.02309008	0.015828057	-0.003285151	0.00981626	-0.009411765	0.014941077	0.011760382	0.006601871	-0.005207154	-0.018915061	0.001659751	0.006166829	0.012024486	-0.01401682
4-Jun-01	0.012212187	0.008700533	-0.0002918	0.013777268	-0.008569545	0.003738784	0.01597927	0.007049554	0.015256084	0.02933139	0.012289486	-0.01600582	0.013587407	0.025806452	0.001728235	0.006092608
5-Jun-01	0.007791881	-0.003338898	0.008464682	-0.012457531	0.007978723	-0.007698038	-0.009989373	-0.016676961	-0.044722719	0.004513274	-0.020008993	0.006284658	-0.018309629	-0.003144654	-0.019193444	-0.010698426
6-Jun-01	-0.008604564	-0.017029592	-0.014182344	-0.006880734	0.017480211	0.010510511	0.012237012	0.024288107	0.019101124	-0.002114351	-0.034411562	0.0095518	0.011656953	0.017981073	-0.020668426	0.00693736
7-Jun-01	0.001257862	-0.017040613	-0.002348796	-0.016166282	-0.009400324	0.002476474	0.000848356	0.001839738	-0.024255788	-0.009799594	-0.025659301	0.006550218	-0.007901235	-0.006507592	0.003592277	-0.001621074
8-Jun-01	-0.004145729	-0.004334008	-0.006180106	-0.001341382	-0.010798429	0.004199605	0.000635728	-0.00142828	-0.025988701	0.010877318	-0.031455743	-0.014822849	-0.026547204	-0.014660012	0.005816555	-0.015628171
11-Jun-01	0.00227072	0.010446895	0.017767249	0.018804567	-0.000330797	-0.007380074	0.004235493	0.008173273	0.01778809	-0.000970189	-0.000503525	0.015779817	0.004942901	-0.000633112	0.010008897	0.006804124
12-Jun-01	-0.001006923	0.009190121	-0.003200466	-0.003295979	-0.022170748	0	0.002530578	-0.011755168	-0.014057751	-0.006003355	-0.015617128	-0.003251445	0.007123474	-0.019322141	-0.01365338	-0.008191685
13-Jun-01	-0.004283734	-0.006545248	-0.000291886	-0.029596561	-0.030456853	-0.012143742	0.011358856	-0.019688269	-0.039306358	-0.006838973	0.009467758	0.006161653	0.010609633	-0.025193798	-0.004688547	-0.013008466
14-Jun-01	0.002910287	-0.042108278	-0.007591241	0.010904754	-0.005235602	-0.010035123	-0.014351082	-0.012343096	0.007220217	-0.018511894	-0.007097592	-0.001440922	-0.001999667	-0.012922465	-0.016823688	-0.027196653
15-Jun-01	0.013626041	-0.020933014	-0.033539276	0.00977583	-0.02245614	0.008869742	0.036505592	0.002118195	-0.007566706	0.005831435	0.030125096	-0.042929293	0.006678911	-0.016448473	-0.005019393	0.007526882
18-Jun-01	0.008464028	-0.01038485	-0.01369863	-0.04740444	-0.006460876	0.018839488	0.001832248	0.009934475	-0.026886035	0.004982335	-0.013135068	-0.006030908	0.004810085	0.006484642	-0.001834442	0.007043757
19-Jun-01	0.013453468	0.002777778	0.016666667	-0.011214298	0.014089595	0.01183432	0.00284495	-0.005023022	0.035876289	-0.01523346	0.004771472	-0.010238908	0.000825355	0.030857918	0.012405238	0.020771513
20-Jun-01	0.001096091	0.021237304	-0.010625379	-0.054935318	0.02885643	0.012670565	0.048834853	0.031342028	-0.010350318	-0.004302059	0.024243939	0.000383142	-0.002638958	0.00625	0.008622646	0.013081395
21-Jun-01	0.024452555	0.023809524	-0.016262657	-0.012938309	-0.030124654	-0.021414822	-0.030139104	-0.001427697	-0.010458568	0.002390145	0.033430942	0.014936806	-0.089465851	-0.014383786	-0.012148481	-0.009428162
22-Jun-01	-0.009025056	0.008536944	-0.012476606	-0.000759878	-0.006783292	-0.013769363	-0.007171315	-0.03370098	0.018699187	-0.001925899	-0.025974026	-0.018113208	-0.004540501	0.000331675	-0.014347529	-0.019449617
25-Jun-01	-0.006710605	-0.021307647	-0.003790272	0.00095057	-0.025521208	0.008476689	0.003009631	-0.037835553	-0.013168396	0.003399798	-0.00169697	-0.011145273	-0.01897464	0.018567639	0.023336414	0.001899135
26-Jun-01	0	-0.022069788	0.019023462	0.011965812	-0.003688676	0.002719407	0.00020004	-0.006370826	-0.002426203	0.004304029	-0.025012142	-0.009716284	-0.008740934	0.014322917	-0.013321291	-0.01221567
27-Jun-01	0.005670165	-0.019213175	-0.000933416	-0.007882883	0.006664198	0.002712032	0.0184	0.003316383	0.030401297	0.013859761	-0.014694894	-0.000784929	-0.009756098	0.022464698	0.025171625	0.017910448
28-Jun-01	0.01859405	0.032027363	0.010277172	-0.028755202	0.01949246	0.022866978	0.009230165	0.005068312	0.04956727	-0.013850166	0.022244692	0.005891595	-0.016672982	0.003766478	-0.002232143	-0.011520737
29-Jun-01	-0.017312448	-0.017173848	0.006165228	0.013634593	-0.005050505	-0.002644231	0.002918856	0.009647007	0.003373313	0.00747834	-0.011869436	-0.022256931	0.006743738	-0.033145716	0.016331096	0.019495656
2-Jul-01	0.017377756	0.018393624	0.013480392	-0.00038432	-0.0137781	-0.019040733	0.002716337	0.003908795	-0.01045947	-0.011948945	0.03003003	0.012779553	0.005550239	-0.001617076	0.011226062	-0.010600707
3-Jul-01	0.006596772	0.01294401	0.000604595	-0.019607843	-0.005514706	-0.005651106	-0.019543344	-0.025524551	-0.026802567	-0.007787448	-0.003401361	-0.005914826	-0.008755234	-0.027858763	-0.017849369	-0.012605042
5-Jul-01	-0.020011703	-0.011292719	0.016616314	-0.016862745	-0.017005545	-0.015814183	-0.025458851	-0.027968923	-0.043444531	-0.049953832	-0.002437835	-0.006743356	-0.010752688	-0.035654782	-0.006427305	-0.025957447
6-Jul-01	-0.010866969	-0.030658251	-0.02526003	-0.027124053	-0.000752162	0.006276676	0.008302957	0.013930121	0.010137875	-0.016716882	-0.022482893	-0.018769968	0.018245342	-0.005874223	0.013830025	0.019222368
9-Jul-01	0.009779066	-0.002170543	0.006097561	0.02501025	-0.021452766	-0.011976048	0.00622615	-0.021621622	-0.046969089	-0.026391223	-0.01175	0.000814001	-0.013724743	-0.018421967	0.022222222	-0.015645092
10-Jul-01	-0.013868962	-0.031385954	0	-0.023	0.033461538	-0.009848485	0.043512974	0.015883978	0.01347936	0.01857868	-0.045029092	0.012200081	-0.021260147	0.031515581	0.011407663	0.028521663
11-Jul-01	-0.006304559	0.008982996	0.043939394	0.030296827	-0.013770004	0.001785259	0.007077276	0.050079311	0.047797174	0.032692116	0.001059603	-0.009642427	-0.021919431	0.076553381	-0.00680996	0.061388654
12-Jul-01	0.007198633	0.031796502	-0.000290276	0.01033181	0.020754717	-0.001782077	0.00379867	0.014674148	0.035303451	0.011967957	0.011643292	0.013387424	0.008277811	-0.003507653	-0.003642597	0.020343039
13-Jul-01	0.004845548	0.021879815	-0.00116144	0.003933137	-0.021072089	-0.013771997	0.012866604	0.008081667	-0.056321839	-0.00658083	0.000261575	0.024419536	0.024028835	-0.00224	0.011612903	0.010946052
16-Jul-01	0.009162146	-0.025331725	0.024418605	0.01841332	0.025302115	-0.00491337	-0.015692135	0.008649789	0	0.006624424	-0.031642259	-0.000781555	0.023856081	0.008980115	0.010204082	-0.002513534
17-Jul-01	-0.001911361	0.010829208	0.025255392	0.01481054	-0.045303867	0.012733888	-0.014993357	-0.005647354	-0.006090134	-0.039198856	0.026465028	0.003128666	0.047555386	-0.017482517	-0.004419192	0.011823997
18-Jul-01	0.000718133	-0.033057851	0.000830335	-0.013078089	0.005015432	-0.001796254	-0.013680154	0.011358856	0.010212418	-0.002680167	0.030255196	-0.000779727	-0.003646308	0.028469751	0.016698372	0.004597701
19-Jul-01	-0.003348882	0.013295347	-0.005807522	0.007105819	-0.00537428	0.000514139	0.013869896	-0.008111481	-0.003234937	0.016323281	0.002808989	-0.001170503	-0.012991766	-0.046870085	-0.017879418	0.000953471
20-Jul-01	-0.010440418	-0.000312402	-0.021418637	-0.009534706	-0.004631416	-0.02004111	-0.026782274	-0.028936884	-0.00851927	0.001469004	-0.006875477	-0.005078125	-0.010938079	-0.030033003	-0.020110076	-0.02305201
23-Jul-01	-0.008974048	0.00375	-0.019613417	-0.017520216	-0.027142303	-0.029627687	-0.018610176	-0.017274887	-0.017184943	-0.012712693	-0.008974359	0.009030232	-0.011621368	-0.011568561	-0.017066321	0.001365055
24-Jul-01	-0.004405286	-0.008405978	-0.030153668	0.025475211	0.01235552	0.006754931	0.014121444	0.043946385	-0.002497918	0.003664818	-0.007503234	0.022178988	0.000758581	0.017555938	0.032747253	0.0375852
25-Jul-01	-0.002704031	0.006907378	0.063378176	0.025415632	0.016141732	-0.000536769	0.015118361	0.005893496	-0.065525876	0.010559558	0.004953076	0.031975638	-0.003411029	-0.013193505	0.00680996	0.00731982
26-Jul-01	-0.004683263	0.018397256	0.008434074	0.000559076	0.005036807	-0.02443609	-0.015677053	0.002929483	0.014738723	-0.012207031	0.008041505	-0.012541498	0.005894657	-0.01679808	-0.001479603	-0.001676914
27-Jul-01	-0.006810302	0.018677281	0.002787845	-0.012851555	-0.01619121	-0.012111203	0	-0.001877738	-0.006161972	0.010973801	0.02238806	-0.010085917	0.017013233	0.00488145	-0.001905165	0.008585293
30-Jul-01	0.011095873	0.00541028	0.006394217	0.019811321	-0.009404389	0.028698802	0.011148716	0.016513378	0.018600531	-0.006062977	-0.009061163	0.009056604	0.026022305	0.005898681	-0.033510074	0.000370096
31-Jul-01	0.007521578	0.015844544	0.019889503	0.007955597	0.012262658	-0.018418202	-0.014766686	-0.01172116	0.034782609	0.017611177	-0.011684023	0.008601346	0.000181159	0.004484305	0.029405311	-0.01590825
1-Aug-01	-0.007832579	0.028546204	-0.002437703	-0.002936858	-0.006252442	0.0151766	0.012589928	0	0.015546218	0.01624287	0.00462606	0.008157212	-0.002898026	0.014423077	-0.022170113	0.017669173
2-Aug-01	-0.001726903	-0.001430615	-0.015476514	0.006627393	0.003539127	-0.002174504	-0.002762976	-0.013108614	-0.02399669	-0.005708306	0	-0.00809121	0.004722979	-0.008124577	-0.015042511	-0.010712966
3-Aug-01	-0.009885086	-0.023495702	-0.016547159	-0.013716167	0.00862069	0.006810133	-0.001979022	-0.017288636	-0.002119542	-0.015405224	-0.004093118	-0.004820171	-0.010124751	-0.011262799	-0.007746791	-0.016056759
6-Aug-01	-0.001747161	-0.016725352	0	-0.015390321	0.017871018	-0.005140693	0.002181241	0.01480369	-0.004672897	-0.002429543	-0.012843565	-0.007078987	0.015707763	0.003106662	0.005576623	0.010626186
7-Aug-01	0.005500688	0.009847807	0.007571509	-0.015442561	-0.010305344	-0.026380201	-0.017411951	-0.022621564	-0.01451131	-0.018119825	0.000260213	0	-0.009171012	-0.022367515	-0.009538598	-0.009951183
8-Aug-01	-0.003108293	-0.009456265	-0.021708878	-0.004590666	0.008098727	-0.002793296	0.007450665	0.012329656	-0.00216544	-0.001091378	-0.016129032	-0.013133208	-0.000544465	0.002463921	-0.005823068	-0.006637588
9-Aug-01	-0.002993265	0.000596659	0.006827881	0.008839354	0.005738332	0.016246499	0.012792325	-0.000213675	0.016493056	0.008343266	-0.004494976	-0.004562738	0.01797712	0.007724719	0.022527596	-0.010500191
10-Aug-01	0.003377533	0.000894454	0.031364792	-0.007047619	-0.005705591	-0.003307607	-0.00217091	-0.007480231	-0.009393681	0.008668243	0.008499336	-0.007257448	0.008919015	0.004878049	-0.005507821	-0.026046691
